, ,,,,
,first cluster name variable,second cluster name variable,third cluster name variable,population,
variable name:,clusterID,,,,
choices (all combinations that appear in the data):,,,,160.5220032,
,,,,579.8369751,
,,,,55.86460114,
,,,,45.08729935,
,,,,11.04030037,
,,,,572.2210083,
,,,,165.3670044,
,,,,172.5559998,
,,,,105.4250031,
,,,,51.1996994,
,,,,96.67810059,
,,,,100.8649979,
,,,,128.1580048,
,,,,144.2890015,
,,,,24.69759941,
,,,,25.35919952,
,,,,528.5939941,
,,,,154.6260071,
,,,,30.28630066,
,,,,187.8220062,
,,,,13.16539955,
,,,,167.1289978,
,,,,10.98390007,
,,,,392.2839966,
,,,,329.1390076,
,,,,213.8650055,
,,,,112.2360001,
,,,,55.22850037,
,,,,326.2479858,
,,,,33.27669907,
,,,,42.8307991,
,,,,95.44460297,
,,,,179.628006,
,,,,265.1749878,
,,,,156.6380005,
,,,,20.39590073,
,,,,20.53190041,
,,,,9.375909805,
,,,,18.58060074,
,,,,18.12380028,
,,,,14.18019962,
,,,,227.7129974,
,,,,98.88480377,
,,,,181.621994,
,,,,324.8250122,
,,,,8.023679733,
,,,,163.1289978,
,,,,77.7990036,
,,,,47.51229858,
,,,,32.46530151,
,,,,18.75219917,
,,,,208.3300018,
,,,,23.94729996,
,,,,192.3609924,
,,,,42.71870041,
,,,,34.57889938,
,,,,330.4790039,
,,,,80.77320099,
,,,,49.3185997,
,,,,23.66589928,
,,,,54.99769974,
,,,,32.8205986,
,,,,31.8791008,
,,,,22.63999939,
,,,,403.7009888,
,,,,312.4880066,
,,,,12.88899994,
,,,,17.7458992,
,,,,24.41040039,
,,,,37.66889954,
,,,,103.2580032,
,,,,19.00790024,
,,,,259.7250061,
,,,,172.6089935,
,,,,220.3869934,
,,,,201.3580017,
,,,,42.17660141,
,,,,70.11499786,
,,,,356.7869873,
,,,,22.96010017,
,,,,21.0802002,
,,,,7.044040203,
,,,,45.84939957,
,,,,29.25440025,
,,,,132.3930054,
,,,,37.72819901,
,,,,32.82509995,
,,,,876.309021,
,,,,94.8451004,
,,,,357.9129944,
,,,,500.7179871,
,,,,98.37660217,
,,,,71.90830231,
,,,,5.002920151,
,,,,19.53070068,
,,,,29.97030067,
,,,,178.0110016,
,,,,23.68309975,
,,,,263.2009888,
,,,,8.483940125,
,,,,61.76589966,
,,,,305.7869873,
,,,,53.07379913,
,,,,74.61630249,
,,,,9.62016964,
,,,,163.2189941,
,,,,584.6140137,
,,,,42.38690186,
,,,,27.02599907,
,,,,12.28950024,
,,,,44.41659927,
,,,,24.72750092,
,,,,12.41670036,
,,,,369.4970093,
,,,,16.1595993,
,,,,496.4190063,
,,,,6.581820011,
,,,,27.08349991,
,,,,11.95040035,
,,,,380.2049866,
,,,,10.31130028,
,,,,114.8290024,
,,,,28.02260017,
,,,,14.5145998,
,,,,13.84819984,
,,,,118.4469986,
,,,,197.0160065,
,,,,99.28359985,
,,,,395.9249878,
,,,,510.5079956,
,,,,15.3604002,
,,,,17.06819916,
,,,,10.99580002,
,,,,18.02359962,
,,,,87.04299927,
,,,,22.05979919,
,,,,104.1740036,
,,,,8.865070343,
,,,,508.6889954,
,,,,165.776001,
,,,,629.9910278,
,,,,651.0499878,
,,,,20.76600075,
,,,,176.651001,
,,,,386.0570068,
,,,,330.4129944,
,,,,223.0549927,
,,,,81.16200256,
,,,,217.7570038,
,,,,143.6719971,
,,,,26.84729958,
,,,,71.12799835,
,,,,49.88779831,
,,,,27.69619942,
,,,,8.544280052,
,,,,108.9690018,
,,,,9.751819611,
,,,,5.688300133,
,,,,10.61810017,
,,,,33.71149826,
,,,,18.42070007,
,,,,115.2539978,
,,,,1154.5,
,,,,615.4370117,
,,,,8.828820229,
,,,,5.304140091,
,,,,568.375,
,,,,11.5284996,
,,,,31.16799927,
,,,,10.16040039,
,,,,24.27519989,
,,,,97.57749939,
,,,,177.798996,
,,,,43.64709854,
,,,,19.59000015,
,,,,15.98569965,
,,,,277.8619995,
,,,,952.4500122,
,,,,12.59430027,
,,,,20.45739937,
,,,,26.85020065,
,,,,10.59799957,
,,,,84.11620331,
,,,,55.28089905,
,,,,19.65570068,
,,,,8.85711956,
,,,,44.87939835,
,,,,11.39620018,
,,,,47.32540131,
,,,,22.15369987,
,,,,72.23220062,
,,,,23.80990028,
,,,,506.54599,
,,,,51.57690048,
,,,,270.8640137,
,,,,6.559569836,
,,,,11.71870041,
,,,,25.93519974,
,,,,41.56470108,
,,,,453.5429993,
,,,,474.8330078,
,,,,8.687809944,
,,,,13.57940006,
,,,,20.4659996,
,,,,27.28720093,
,,,,6.944849968,
,,,,176.223999,
,,,,57.05130005,
,,,,6.181250095,
,,,,904.9190063,
,,,,11.26319981,
,,,,15.9041996,
,,,,7.934329987,
,,,,177.7359924,
,,,,66.64440155,
,,,,118.4800034,
,,,,211.8439941,
,,,,28.6534996,
,,,,9.713839531,
,,,,13.60890007,
,,,,295.6579895,
,,,,44.82749939,
,,,,77.52310181,
,,,,23.14590073,
,,,,481.70401,
,,,,6.664430141,
,,,,348.5350037,
,,,,8.919719696,
,,,,5.648409843,
,,,,28.32659912,
,,,,50.99100113,
,,,,12.76550007,
,,,,7.863440037,
,,,,20.60230064,
,,,,20.56060028,
,,,,686.5609741,
,,,,216.7279968,
,,,,5.29433012,
,,,,5.311999798,
,,,,5.532879829,
,,,,680.5040283,
,,,,15.1310997,
,,,,11.57520008,
,,,,33.76539993,
,,,,31.60750008,
,,,,267.1470032,
,,,,9.606399536,
,,,,828.0759888,
,,,,28.24690056,
,,,,896.072998,
,,,,396.144989,
,,,,441.7330017,
,,,,15.16409969,
,,,,212.3760071,
,,,,8.225779533,
,,,,25.74690056,
,,,,98.52200317,
,,,,1041.319946,
,,,,5.585000038,
,,,,283.7600098,
,,,,131.8130035,
,,,,69.10919952,
,,,,30.56809998,
,,,,105.8949966,
,,,,96.30039978,
,,,,90.94830322,
,,,,81.3973999,
,,,,143.6009979,
,,,,912.6829834,
,,,,1060.099976,
,,,,254.5509949,
,,,,11.94760036,
,,,,11.17269993,
,,,,5.380680084,
,,,,22.19120026,
,,,,8.150580406,
,,,,6.191860199,
,,,,318.33,
,,,,327.7479858,
,,,,1035.5,
,,,,1042.209961,
,,,,17.58979988,
,,,,6.806469917,
,,,,35.04309845,
,,,,9.077630043,
,,,,39.54359818,
,,,,88.69249725,
,,,,141.2870026,
,,,,5.480000019,
,,,,6.228199959,
,,,,9.531160355,
,,,,57.74300003,
,,,,570.8629761,
,,,,14.03079987,
,,,,14.85859966,
,,,,24.05830002,
,,,,207.9539948,
,,,,121.3840027,
,,,,87.47470093,
,,,,413.0090027,
,,,,7.011069775,
,,,,10.01469994,
,,,,5.825940132,
,,,,13.83360004,
,,,,98.00350189,
,,,,12.41639996,
,,,,34.76539993,
,,,,73.2385025,
,,,,26.14209938,
,,,,25.26390076,
,,,,5.807099819,
,,,,31.02020073,
,,,,14.34980011,
,,,,12.34350014,
,,,,37.85599899,
,,,,62.17520142,
,,,,12.87150002,
,,,,28.3803997,
,,,,62.07899857,
,,,,29.77009964,
,,,,103.9720001,
,,,,7.903269768,
,,,,13.77820015,
,,,,186.6649933,
,,,,111.0390015,
,,,,17.17140007,
,,,,48.65420151,
,,,,98.09780121,
,,,,20.76530075,
,,,,74.90429688,
,,,,64.55609894,
,,,,8.244170189,
,,,,7.584869862,
,,,,27.11849976,
,,,,11.26259995,
,,,,5.69257021,
,,,,12.41650009,
,,,,12.92840004,
,,,,57.21689987,
,,,,39.01259995,
,,,,32.08060074,
,,,,32.35309982,
,,,,6.210939884,
,,,,38.95560074,
,,,,98.35140228,
,,,,115.3550034,
,,,,39.87480164,
,,,,18.29319954,
,,,,19.76329994,
,,,,20.34880066,
,,,,37.042099,
,,,,6.977389812,
,,,,7.421569824,
,,,,11.28680038,
,,,,8.857569695,
,,,,127.5329971,
,,,,364.1319885,
,,,,11.21899986,
,,,,349.3670044,
,,,,314.52,
,,,,8.218310356,
,,,,10.91289997,
,,,,130.3200073,
,,,,16.96640015,
,,,,372.3959961,
,,,,5.857580185,
,,,,17.51959991,
,,,,21.00300026,
,,,,279.9339905,
,,,,258.4859924,
,,,,17.9076004,
,,,,37.46279907,
,,,,75.97170258,
,,,,5.227540016,
,,,,74.14450073,
,,,,144.0070038,
,,,,13.92920017,
,,,,18.73620033,
,,,,73.85369873,
,,,,116.8470001,
,,,,123.1159973,
,,,,19.91860008,
,,,,15.68630028,
,,,,10.4041996,
,,,,20.55290031,
,,,,301.7409973,
,,,,43.35770035,
,,,,234.5809937,
,,,,45.37530136,
,,,,19.92270088,
,,,,36.72660065,
,,,,6.700389862,
,,,,8.528260231,
,,,,87.52670288,
,,,,132.6940002,
,,,,16.18740082,
,,,,12.28009987,
,,,,21.13960075,
,,,,25.0739994,
,,,,222.9759979,
,,,,48.45100021,
,,,,6.204160213,
,,,,6.183179855,
,,,,10.76840019,
,,,,19.84819984,
,,,,6.065480232,
,,,,6.505040169,
,,,,13.74279976,
,,,,6.063079834,
,,,,49.56510162,
,,,,321.506012,
,,,,7.372419834,
,,,,12.50580025,
,,,,19.58239937,
,,,,5.724160194,
,,,,10.47900009,
,,,,22.99040031,
,,,,36.7132988,
,,,,12.39480019,
,,,,50.81930161,
,,,,148.9309998,
,,,,16.0060997,
,,,,187.8079987,
,,,,311.4410095,
,,,,40.2765007,
,,,,19.73310089,
,,,,6.551189899,
,,,,201.1909943,
,,,,5.012819767,
,,,,9.703020096,
,,,,8.934289932,
,,,,6.444200039,
,,,,26.79319954,
,,,,9.926589966,
,,,,10.1736002,
,,,,9.085269928,
,,,,6.410950184,
,,,,8.256750107,
,,,,11.05580044,
,,,,5.078989983,
,,,,11.87819958,
,,,,5.368850231,
,,,,7.291160107,
,,,,9.207280159,
,,,,12.9946003,
,,,,30.62700081,
,,,,44.68880081,
,,,,12.11330032,
,,,,6.141839981,
,,,,5.672780037,
,,,,5.330460072,
,,,,16.38750076,
,,,,14.38720036,
,,,,17.33390045,
,,,,14.32339954,
,,,,9.562270164,
,,,,7.241889954,
,,,,7.987840176,
,,,,10.06270027,
,,,,9.414190292,
,,,,6.803709984,
,,,,9.642869949,
,,,,28.01889992,
,,,,25.49799919,
,,,,7.629330158,
,,,,32.9280014,
,,,,24.89710045,
,,,,5.392169952,
,,,,13.60949993,
,,,,8.431329727,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
